repo,sha,date,author,at_snapshot,subject
pandas,4eee97c23317d2d55db1141f3654ac4d0707de1b,2026-09-11 14:07:44 -0700,jbrockmendel,False,BUG: SparseArray ufunc reductions dropped the fill_value entries (#68453)
pandas,6b7588246a51ae33486c05e4c1dcc03ecc98cc60,2026-09-11 14:50:25 -0700,jbrockmendel,False,BUG: bool operands were not rejected against datetimelike data (GH#68452) (#68452)
pandas,95aaa1af4e7bbb0416c3c274fa6151ca2394f11d,2026-09-11 14:52:45 -0700,jbrockmendel,False,BUG: DataFrame.dtypes could be left permanently stale by a concurrent write (#68446)
pandas,d234e64cda8215ecad1600dd08f5fdad47397972,2026-09-11 15:13:03 -0700,jbrockmendel,False,BUG: EA sem() method rejected ddof on masked and Arrow arrays (#68391)
pandas,625e80e4a7fc1e0c59e5e128c1fc17f3ce7e225a,2026-09-11 15:14:40 -0700,jbrockmendel,False,BUG: SparseArray argmin/argmax ignored the fill value when no stored value survived the NA mask (#68462)
pandas,6ce79779b18c834b0d501f533bea3195be21d18e,2026-09-11 15:15:39 -0700,jbrockmendel,False,PERF: scale read_csv's parallel chunk count with file size (#66798)
pandas,2babb371105ab7a16f2b294ff228fdb17184c722,2026-09-11 15:25:59 -0700,jbrockmendel,False,BUG: SparseArray.astype dropped a datetimelike fill_value (GH#49631) (#68463)
pandas,1087a91a531b17a2ce37160cdd09f658f3991ac7,2026-09-11 15:26:38 -0700,jbrockmendel,False,API: select_dtypes raises an informative TypeError for a non-dtype class (GH#68443) (#68443)
pandas,32b3ba3573f72a1e39539f4f26ca11cff324c6f1,2026-09-11 17:08:01 -0700,jbrockmendel,False,BUG: SparseArray.take promoted the subtype for a taken fill position (#68469)
pandas,25e995d224c8bc5c02df399bbfc37e5fe9645790,2026-09-11 17:08:24 -0700,jbrockmendel,False,BUG: sparse ops with a datetimelike operand raised on the fill_value coercion (#68466)
pandas,7fff1343ae797a4a42aeb511cc0cdb9c400bd883,2026-09-11 17:08:42 -0700,jbrockmendel,False,BUG: select_dtypes dropped explicit str columns when excluding object (#68454)
pandas,b66a2ed2ffc71300ee550ee2d0616e5becc986c7,2026-09-11 17:09:06 -0700,jbrockmendel,False,BUG: SparseArray.density raised ZeroDivisionError on an empty array (#68468)
pandas,1869462a71d9fad0a96b246e005e87f88c514ad6,2026-09-11 17:09:27 -0700,jbrockmendel,False,BUG: DataFrame.describe raised on an array-like include spec (#68470)
pandas,eef6e78bc9886ed3751acd3501bdd228d63fe58b,2026-09-11 20:28:50 -0700,jbrockmendel,False,BUG: deep memory_usage raised TypeError on an object subtype SparseDtype (#68490)
pandas,f2bcc9c4aa53ae4d05e3b56f2618d3f52417b1e3,2026-09-11 20:29:33 -0700,jbrockmendel,False,"BUG: read_hdf read a missing value in a string Index of a pandas 3.0 file back as ""nan"" (GH#9604) (#68482)"
pandas,c09926a15c2a47f79e597a248a7f3e4299428b34,2026-09-11 20:30:08 -0700,jbrockmendel,False,BUG: HDF5 append silently mixed a CategoricalIndex with an integer Index (GH#65576) (#68480)
pandas,b9d2c70eea606bc8e9962b2aed2d135bd6004d41,2026-09-11 20:30:46 -0700,jbrockmendel,False,BUG: all-NA argmin/argmax raised numpy's empty-sequence message for every EA dtype (#68467)
pandas,27449ca07b66d95222b9f6d4b1463aa6b40ce9e5,2026-09-11 20:32:00 -0700,jbrockmendel,False,BUG: select_dtypes matched a pyarrow date column at the wrong resolution (#68488)
pandas,faaf7d752bb441749860c4def399520c39dc80ee,2026-09-12 07:04:09 -0700,jbrockmendel,False,BUG: SparseArray.mean warned or raised when every value was missing (#68484)
pandas,512d1f2fbea9f1b740152c2250ff0beb5d30f103,2026-09-12 07:04:32 -0700,jbrockmendel,False,"BUG: read_hdf turned a stored literal ""nan"" in a table-format string column into a missing value (GH#9604) (#68481)"
pandas,a08bf987bbcf7ca03768477f9b01a7fea33ad634,2026-09-12 07:06:57 -0700,jbrockmendel,False,BUG: select_dtypes matched nothing for an unsupported resolution in an interval subtype (GH#40234) (#68493)
pandas,967a5b106cae3a273873643e120a5df504d11e6e,2026-09-12 07:08:08 -0700,jbrockmendel,False,BUG: select_dtypes did not match Sparse[object] columns for an object spec (#68494)
pandas,e6429c047a2d43b42b60d2d29c59479410651ca6,2026-09-12 07:08:43 -0700,jbrockmendel,False,BUG: select_dtypes deprecation warning leaked a numpy repr for an ndarray spec (#68492)
pandas,d34d3e05636e8be8617d89d352f3d636558fbc12,2026-09-12 07:10:01 -0700,jbrockmendel,False,BUG: select_dtypes ignored the closed given by a subtype-less IntervalDtype spec (#68491)
pandas,cacc8a11864a7e8d82e03b894b60a905ffffd973,2026-09-12 07:14:34 -0700,jbrockmendel,False,BUG: median and sem widened the dtype of a missing result (#68487)
pandas,8238bdda33494661c590687444b76626477aff2f,2026-09-12 08:15:19 -0700,jbrockmendel,False,BUG: sparse logical ops raised on a masked boolean operand (GH#66306) (#68483)
pandas,852c5e3b8ee8b7d97605c068c6085ea24e352259,2026-09-12 16:39:20 -0700,jbrockmendel,False,BUG: HDFStore.append silently reinterpreted stored rows when a PeriodIndex met an integer index (#68523)
pandas,14de06cf28232d7b5cc2b1a2b58fbc59a815db2d,2026-09-12 16:39:47 -0700,jbrockmendel,False,BUG: SparseArray accepted datetime64 units pandas cannot hold (GH#68522) (#68522)
pandas,4478d75cc3b5a1015499f81ca297792a2afa6a5e,2026-09-13 08:14:21 -0700,jbrockmendel,False,BUG: densifying a datetimelike SparseArray mixed pandas and numpy scalars (#68590)
pandas,6bd17a5ad8379a9d15eab952e0f996bfca2f83ad,2026-09-13 08:14:47 -0700,jbrockmendel,False,BUG: SparseArray truncated a boxed Timestamp/Timedelta fill_value (#68589)
pandas,c55b1c98f8ec989e26a5dfca14f080de6729e425,2026-09-13 08:16:25 -0700,jbrockmendel,False,BUG: HDFStore.append silently reinterpreted stored rows when tz-naive and tz-aware data met (#68583)
pandas,47f59b339d1ac59b7968eb76841d770e5eb2c671,2026-09-13 08:16:45 -0700,jbrockmendel,False,BUG: SparseArray.shift raised for a boolean or datetimelike subtype (#68580)
pandas,bd18e9d80a0d44075a56a2a7ddda9c5f8944fa85,2026-09-13 08:17:12 -0700,jbrockmendel,False,BUG: sparse to dense astype rounded uint64 and mangled a boxed datetimelike fill value (#68573)
pandas,ce741185c85da8fd99fbbf4014960d9493840373,2026-09-13 08:23:45 -0700,jbrockmendel,False,BUG: astype to a big-endian datetime64/timedelta64 dtype byteswapped the values (#68565)
pandas,a7eae5cdbccb66c3b3560df3cd01568c40e7309c,2026-09-13 08:24:14 -0700,jbrockmendel,False,BUG: sparse any/all raised for a pd.NA fill value on a numeric subtype (#68559)
pandas,2106a8d21d3bafef020ba90f0f61c8cb5973cff1,2026-09-13 08:28:05 -0700,jbrockmendel,False,BUG: SparseDtype equality ignored a non-default fill_value (GH#68582) (#68582)
pandas,a547f69e8cfd60ff2ee17946066c099fa64ee933,2026-09-13 08:32:09 -0700,jbrockmendel,False,BUG: DataFrame.sparse.density warned for a frame with no columns (#68564)
pandas,6336a58aac392d9e910d5a13038f95b9379b85e3,2026-09-13 08:32:41 -0700,jbrockmendel,False,BUG: sparse cumprod/cummin/cummax read the NA gaps of an int subtype as 0 (GH#68187) (#68557)
pandas,ae99f56a355ef0db1ae58bfe242b81fb8cd050f9,2026-09-13 08:33:39 -0700,jbrockmendel,False,BUG: cross-type sparse arithmetic returned Sparse[object] (GH#68562) (#68562)
pandas,d847f07da5949c4b833b248b6e36b32bada8fbb9,2026-09-13 08:34:44 -0700,jbrockmendel,False,BUG: SparseArray.sum mishandled a non-missing object fill_value (#68581)
pandas,df932831af58631ebf0de4e9beeaa5f9ca89914e,2026-09-13 08:35:17 -0700,jbrockmendel,False,DOC: document the extension-dtype behavior change from GH#61828 (#68585)
pandas,bc38df452e2ea5413ca616f533271d6d7ea1917b,2026-09-13 08:43:33 -0700,jbrockmendel,False,BUG: datetimelike sparse reductions returned unboxed numpy scalars (#68555)
pandas,8f9aceca357a059cc0c7484537e75141ad750f26,2026-09-13 08:51:23 -0700,jbrockmendel,False,BUG: Timedelta times a bool array did not raise (GH#62316) (#68576)
pandas,be67e22c70e16baca524127be0988830ea1944ba,2026-09-13 08:52:04 -0700,jbrockmendel,False,BUG: date_range emitted dates past end for non-Tick offsets (#68554)
pandas,7e408bf2467eaea9be742061b07a2d14c8d8266d,2026-09-13 08:52:43 -0700,jbrockmendel,False,"BUG: date and tz-aware Timestamp mix raised ""Mixed timezones detected"" (#68577)"
pandas,06bb5d434364a27aa02a4356710dcc5b84140b10,2026-09-13 09:08:34 -0700,jbrockmendel,False,BUG: unstack added a column for a level value no row used (GH#68588) (#68588)
pandas,fab71f1372abaa7d39d9fc6f09edb046f1da1cdd,2026-09-13 09:09:29 -0700,jbrockmendel,False,BUG: unstack size PerformanceWarning missed multi-level and NaN cases (GH#10582) (#68508)
pandas,1a24ef8837351a19801a7a3959e2019c582aa348,2026-09-13 10:14:41 -0700,jbrockmendel,False,BUG: out-of-range Timedelta strings raise OutOfBoundsTimedelta (#68560)
pandas,289dd8337fba10a0c81748abc73f3c8ea28ef40f,2026-09-13 11:14:40 -0700,jbrockmendel,False,BUG: SparseArray object subtype took the truth of an elementwise comparison (#68586)
pandas,fdcbb0de42a4e7799ab864706f84dc8ff489d769,2026-09-13 11:15:15 -0700,jbrockmendel,False,BUG: SparseDtype stored an NA fill value verbatim on a datetimelike subtype (#68558)
pandas,29305a5df265c99ab2cf0aaabeaa07c1204e6797,2026-09-13 11:15:36 -0700,jbrockmendel,False,BUG: SparseDtype equality ignored a non-default fill_value (GH#68567) (#68567)
pandas,086c74129c26f80cbb56cfcf230b7238a2286687,2026-09-13 11:36:40 -0700,jbrockmendel,False,BUG: sparse logical ops answered for a Categorical operand where dense raises (#68569)
pandas,e82f570a8a971d4425c9d59dbab57498c7897f24,2026-09-13 11:40:18 -0700,jbrockmendel,False,PERF: assert_almost_equal on exactly-equal integer/float arrays above 2**53 (#68568)
pandas,334b78b32547c783731532e6de9b2a7dcf5eb552,2026-09-13 11:40:43 -0700,jbrockmendel,False,BUG: slice and other subscript keys raised in query/eval expressions (GH#49905) (#68575)
pandas,ef3ed3d2063b39f4e431ded38618fb1c32fa6689,2026-09-13 11:45:11 -0700,jbrockmendel,False,TST: SparseArray object subtype keeps a boxed Timestamp/Timedelta fill value (#68571)
pandas,e76564f049797ee6c0a3decabf70953c90cfddc7,2026-09-13 13:53:49 -0700,jbrockmendel,False,BUG: HDFStore where-clause with a None operand answered instead of raising (GH#64348) (#68642)
pandas,c261ec94d06ea2666cbfbdad5b463470a696a518,2026-09-13 13:54:29 -0700,jbrockmendel,False,BUG: SparseArray.astype silently changed the values for a different fill_value (GH#35795) (#68561)
pandas,ff083d09483d1202e71db6c6db19e6e5261f87c4,2026-09-13 13:54:58 -0700,jbrockmendel,False,BUG: sparse comparisons densified a masked operand and lost its NA (#68579)
pandas,240b68b8d40ac104afc6b8d4ed81d4406dde0f2b,2026-09-13 13:55:33 -0700,jbrockmendel,False,BUG: ufunc accumulate on a SparseArray raised instead of accumulating (#68566)
pandas,baa7a771e8d87cec619961765211346888d06be6,2026-09-13 17:15:43 -0700,jbrockmendel,False,TST: to_csv quotes a bare carriage return (GH#10018) (#68658)
pandas,58890f97c180762bc9aaacec0a8ced9cf3edecbe,2026-09-13 17:17:05 -0700,jbrockmendel,False,CI: collapse the UBSan suppression list to a glob (#67934)
pandas,91e29d05a4189307973641edf31ddd377331d136,2026-09-13 17:17:50 -0700,jbrockmendel,False,CI: run extra UBSan checks on the hand-written C/C++ sources (#67935)
pandas,533889e01ebe40856cfbdbaff13b52e2e4f62e06,2026-09-14 10:12:12 -0700,jbrockmendel,False,BUG: object-dtype astype to timedelta64 ignored the dtype's unit (#68688)
pandas,249a4f5ed65845535a337fbe656dfc70fc85275b,2026-09-14 10:19:28 -0700,jbrockmendel,False,BUG: td64 dtype ignored its unit for numbers mixed with timedelta-like objects (GH#68639) (#68639)
pandas,fbed531cff0391f24c1a0dcb9f5a9725e665b6f0,2026-09-14 10:39:22 -0700,jbrockmendel,False,BUG: read_json/read_html reported every OSError as a missing file (GH#29125) (#68687)
pandas,e0730cf05bade8f8eadb4da76a0865910254b0a7,2026-09-14 12:05:36 -0700,jbrockmendel,False,PERF: read_csv converts pyarrow string columns in one batched sweep (#68379)
pandas,14ae93f64c2017ccab6febd9329773cb7de47b9a,2026-09-14 14:34:06 -0700,jbrockmendel,False,BUG: to_datetime with unit= and an out-of-bounds float returned NaT or raised OverflowError (#68640)
pandas,00398c9ee6b775d2b11621b57c69072e9aa2431e,2026-09-14 14:37:33 -0700,jbrockmendel,False,BUG: loc setitem-with-expansion raised or silently coerced the appended row (#67974)
pandas,d3c7be82eee5b0af901e62b00d6c4108d110f5eb,2026-09-14 14:38:02 -0700,jbrockmendel,False,BUG: list-of-tuples setitem silently written column-major (GH#65264) (#67976)
pandas,7d79fc4499441ace8aa7bb79c385b8cfb642383d,2026-09-14 15:28:51 -0700,jbrockmendel,False,TST: unskip and tighten the pivot int32-overflow warning test (#68363)
pandas,a77f7cd865b78bb728d410d946a5ec20e9d8511c,2026-09-14 15:34:16 -0700,jbrockmendel,False,BUG: convert_dtypes casting a float to int without a range guard (GH#68315) (#68315)
pandas,a290443f9e0f1dee4ea6aa9d9a5effb8ba5dbaee,2026-09-14 15:35:51 -0700,jbrockmendel,False,"BUG: infer_freq returned ""B""/""bh"" for indexes with fractional day/hour gaps (#68153)"
pandas,41c136ddef35aa30f4df69b1c1eda47ca0ade649,2026-09-14 19:22:18 -0700,jbrockmendel,False,PERF: read_csv converts numeric columns in the batched row-blocked sweep (#68380)
pandas,d02758bb944acaea3029839592f5c1abfb17dcf5,2026-09-17 13:25:03 -0700,jbrockmendel,False,"BUG: read_csv(engine=""python"") applied skipfooter by row, not by line (GH#36827) (#68947)"
pandas,9b90057ce3627a8ba559a565057eb44ddf08586f,2026-09-17 13:25:27 -0700,jbrockmendel,False,BUG: python-engine read_csv ignored on_bad_lines with index_col=False (GH#49279) (#68946)
pandas,152c59dfd069fa8beb9b2ad04452bd200682de8a,2026-09-17 13:27:07 -0700,jbrockmendel,False,BUG: out-of-range scalar setitem into a numpy-nullable array silently wrapped (GH#48867) (#68943)
pandas,a8609d46a9dfc9ee3c55c79b597d02a48ebf8440,2026-09-17 13:27:41 -0700,jbrockmendel,False,BUG: Series.shift ignored the suffix argument (GH#54806) (#68942)
pandas,33ebb86f9a283e2bd5cb34545d87da167a623f8b,2026-09-17 13:29:59 -0700,jbrockmendel,False,BUG: Series.replace silently discarded a regex replacement on Categorical (GH#38447) (#68928)
pandas,fd5b8576505eb9c2f158e368573cd381f27daaf9,2026-09-17 13:30:19 -0700,jbrockmendel,False,BUG: melt returned object dtype for interval columns with no non-NA values (#68925)
pandas,8b1f9ab726ba65a06971240725ca325fd4d881ce,2026-09-17 13:32:28 -0700,jbrockmendel,False,BUG: spurious ChainedAssignmentError when setitem is called from cython (GH#51315) (#67029)
pandas,070288850267e06e5f25441919d07fd4030e9db3,2026-09-17 13:34:12 -0700,jbrockmendel,False,BUG: read_csv/read_table ignoring an explicit delimiter=None (GH#47024) (#68941)
pandas,203716be31a367be8e368516e03aed492c1df467,2026-09-17 13:40:42 -0700,jbrockmendel,False,BUG: read_csv losing integer precision with a pyarrow dtype and NA values (GH#56135) (#68940)
pandas,ec06595892600c5ee624ba96c554e2fff9587eff,2026-09-19 06:51:35 -0700,jbrockmendel,False,DEPR: rename Groupby classes to GroupBy (GH#49578) (#68937)
pandas,53c5b55efab962e69e24b22653ae200107cc2f7f,2026-09-19 10:08:23 -0700,Fangchen Li,False,PERF: Arrow-backed groupby reductions avoid converting results through NumPy (#66625)
pandas,54146535363858deb22de43f9267c7219fa99321,2026-09-19 12:14:26 -0400,Richard Shadrach,False,ENH: Implement Series.__getitem__ with future.python_scalars (#68460)
pandas,c79267e36119247999508c17d9cba12e10984add,2026-09-19 18:07:50 -0700,jbrockmendel,False,BUG: SparseArray.fillna mishandled a datetimelike fill value (#69027)
pandas,39a1cc737e17e6fa05bc656868c2e60292ac00d9,2026-09-19 18:08:05 -0700,jbrockmendel,False,BUG: read_sas held a SAS7BDAT file open until a cyclic collection (#68973)
pandas,0f3fa2070e83d399f0dc94745acc9daaf6f11183,2026-09-19 18:08:21 -0700,jbrockmendel,False,BUG: sparse cumsum propagated a stored missing value instead of skipping it (GH#68187) (#68972)
pandas,d8167d76bebf30b495ab4863791063949d5bfdaf,2026-09-19 18:09:50 -0700,jbrockmendel,False,BUG: named agg result depended on the output name matching the column name (GH#63743) (#68000)
pandas,47da66e4945262f0ed7aa95a163ef8823b9cce1e,2026-09-20 08:33:02 -0700,jbrockmendel,False,TST: concat with a sparse datetimelike column and a missing column (GH#26288) (#69120)
pandas,25396faf0cb2b3bf373d452aecb31c2c66efa694,2026-09-20 08:33:22 -0700,jbrockmendel,False,CLN: explain why SparseArray.__setitem__ raises (GH#21818) (#69119)
pandas,e3212891572b2108f9bc5016110090b8e03cfb55,2026-09-20 12:44:50 -0700,jbrockmendel,False,BUG: indexing a SparseArray with a boolean SparseArray mask (GH#45284) (#69132)
pandas,24321ad39119b40d913c8c9abd0d8cdd70a4c4bf,2026-09-20 13:39:32 -0700,jbrockmendel,False,BUG: DataFrame.sparse.from_spmatrix gave the unstored entries a missing value (GH#59212) (#69115)
pandas,e828bfdc756c0796ccecbe61eeaf90066a393ca5,2026-09-20 13:40:02 -0700,jbrockmendel,False,TST: sparse reindex lost a narrow float subtype (GH#26123) (#69114)
pandas,477bee05b1b677eca97209efe8e7d6881f9e64aa,2026-09-20 13:40:38 -0700,jbrockmendel,False,BUG: sparse binary ops left stored values equal to the result's fill_value (GH#45126) (#69131)
pandas,b7dc9866b90cbd3447217c91361d74a3c00ca65f,2026-09-20 16:56:33 -0700,jbrockmendel,False,TST: sparse boolean-mask getitem tests assumed op results store fill values (GH#45284) (#69160)
pandas,82c6952348b5a5dd07f6bc7f93f9334c87eec63a,2026-09-20 17:05:27 -0700,jbrockmendel,False,DOC: select_dtypes told users to select strings with the object dtype (GH#54898) (#69023)
pandas,db853051c2460f2101d887cd594f869b8028bc40,2026-09-20 17:45:48 -0700,Fangchen Li,False,BUG: rolling on ArrowDtype timestamp/duration returned float64 instead of raising (#66445)
pandas,e8d27c0acb44aa298144c654d60ee84216cc2acc,2026-09-21 09:00:57 -0700,jbrockmendel,False,BUG: to_clipboard blamed sep for any TypeError in excel mode (GH#44120) (#69118)
pandas,a7d51724ae3f3ad4b23ba001bdb9ebc1e30c79ee,2026-09-21 09:02:24 -0700,jbrockmendel,False,BUG: Series from a pre-2.1 pickle lost its name on copy (GH#61819) (#69116)
pandas,e4b4e533e6d66264807c25c89e2caf5f981e0935,2026-09-21 09:13:54 -0700,jbrockmendel,False,"BUG: read_csv raising for sep=""\n"" with a custom lineterminator (GH#51801) (#68936)"
pandas,1f72f765ebcab66bda03a0a04eed956de7c25758,2026-09-21 09:14:32 -0700,jbrockmendel,False,"BUG: read_csv with engine=""pyarrow"" ignored skiprows when header is not None (GH#48507) (#68938)"
pandas,6ae3965911980db4f94dad88885036c1ab14bdb3,2026-09-21 09:17:20 -0700,jbrockmendel,False,"DOC: note encoding_errors=""strict"" is the default in read_csv leak whatsnew entry (#68918)"
pandas,0e8d88a62859b9cad42d15bc6ea35817f543b202,2026-09-21 12:55:28 -0700,jbrockmendel,False,"DEPR: deprecate SparseArray sparse_index parameter, add from_indices (#64808)"
pandas,5d1c40fea08f8762e407714019bbd134c04cd6a0,2026-09-21 12:58:06 -0700,jbrockmendel,False,BUG: ArrowDtype setitem reinterpreted values through their integer storage (#68419)
pandas,0e0f3cb6bb2edd2447f3615dbc2c04b20f3aada6,2026-09-21 13:00:11 -0700,jbrockmendel,False,BUG: defer the blocked-numexpr warning to first use (GH#66956) (#68465)
pandas,072ea95b782041d7c5e0482464ed3b966e10ad2d,2026-09-21 13:01:44 -0700,jbrockmendel,False,API: select_dtypes raises on a partly specified IntervalDtype/CategoricalDtype (GH#40234) (#68503)
pandas,4304b35aae259160264eec90b207c3bb5c86e152,2026-09-21 13:02:17 -0700,jbrockmendel,False,BUG: to_datetime returned category dtype for categorical input when the cache fired (GH#28629) (#68945)
pandas,7ceea803f9f4e44aafd8ccf078e41cc3b583b8bc,2026-09-21 13:03:03 -0700,jbrockmendel,False,BUG: groupby(observed=False) with dropped NA keys raised IndexError or misordered groups (#68931)
pandas,b0bcefa0b3aa7b83023ea264ea2fba63350f4e7e,2026-09-21 13:07:56 -0700,jbrockmendel,False,BUG: DataFrame.duplicated self-triggering the .values deprecation (#69025)
pandas,7a78a7b7d58c0746234a5f720952cf5ce0c0668e,2026-09-21 13:09:24 -0700,jbrockmendel,False,BUG: read_csv c engine ignored na_values on a converters column (GH#13302) (#68689)
pandas,1bbdcfdc33946add200ed8f11c463cf3eb234279,2026-09-21 13:11:41 -0700,jbrockmendel,False,BUG: arrow and StringDtype ops with 2D or mismatched-length operands (GH#62682) (#68458)
pandas,550e5fd6a1422fb84ba85df46454fe5fe9004af8,2026-09-22 07:45:58 -0700,jbrockmendel,False,BUG: Index.insert silently truncating a value into a sparse subtype (#69028)
pandas,b95a3de7fd567a36391709960159765e199dfded,2026-09-22 07:48:05 -0700,jbrockmendel,False,TST: add high_memory pytest mark and restore test_string_column_above_2GB (#68316)
pandas,fcd2cbae8de1c09ab769e4731b38e4f1eef1f2be,2026-09-22 09:20:26 -0700,jbrockmendel,False,BUG: the logical ufuncs were not rejected against datetimelike data (GH#68524) (#68524)
pandas,f913ed73f3344138a25c4ac0341e40dcca7753c9,2026-09-22 09:25:08 -0700,jbrockmendel,False,BUG: to_parquet (pyarrow) deletes a pre-existing file it cannot open (#69022)
pandas,474e8269f0fdffcdbd4690b13f60ea5c8ce19bc7,2026-09-22 16:33:42 -0400,Richard Shadrach,False,ENH: Implement future.python_scalars for Index.__getitem__ (#69270)
pydantic,af85f64e9a88ac236e0252de63840f0059c83ac2,2026-03-08 21:10:32 +0000,Lais Carvalho,True,Add Capital One to 'Who is using Pydantic' (#12903)
pydantic,ee857ec769317486e6851c51ce56c9ad54af0ee7,2026-06-26 07:38:00 +0100,Lukasz Ciesluk,False,Update contributing guide to replace pydocstyle with Ruff (#13343)
pydantic,bcdee29e0943f0cd1ce9d1da3aeeb2fb87cf0a16,2026-07-16 22:13:57 +0200,Victorien,False,Make model rebuilding logic thread safe (#13438)
pydantic,859945e47311f884368378335cb487e9cbe7e66a,2026-07-16 23:13:54 -0500,Bill Easton,False,docs: expand guidance on troubleshooting validation failures in production (#13443)
pytest,33ebdb1ab1e795a4943eda4f8f6c08c2acf166dd,2025-04-11 21:25:24 +0200,Ronny Pfannschmidt,False,fix #6881: add parametrize_long_str_id_strategy ini option
pytest,e7ff0f6e7b6ba65bd3f9ac4d6119f14601cb3408,2026-01-17 17:08:05 +0100,Ronny Pfannschmidt,True,cacheprovider: simplify cache directory creation
pytest,ec8436848005dfea9ab72ab2ba8e61750859a44b,2026-01-17 20:05:00 +0100,Ronny Pfannschmidt,False,experiment: use uv and dependency-groups in build pipelines
pytest,3d27ab94849019eb8b3eaabac71c486f9edd4128,2026-01-17 21:01:12 +0100,Ronny Pfannschmidt,True,add: nodes.norm_sep helper for nodeid path separator normalization (#14120)
pytest,ce2bc5744dd712e3facc0a3fe51f51318e5b1842,2026-01-18 11:20:18 +0100,Ronny Pfannschmidt,False,fix: show correct program name in argparse help/errors
pytest,a8cc3f122b9b61b11930a33a62aa7a4481382100,2026-01-18 12:03:24 +0100,Ronny Pfannschmidt,False,fix: validate marker names in -m expression with --strict-markers
pytest,841fe47a88203e7acd9f4ea34893c576aae6eb2d,2026-01-18 18:05:18 +0100,Ronny Pfannschmidt,True,test: add test for _make_cachedir BaseException cleanup
pytest,4b5048b7a4ecb58fee453fa3a65dac3f173e3ff0,2026-01-21 17:24:51 +0100,Ronny Pfannschmidt,False,refactor: centralize marker registration parsing in Config
pytest,f499184d166f1e003a4c952cb51f7adf2c3069da,2026-01-29 15:38:55 +0100,Ronny Pfannschmidt,True,cacheprovider: simplify _make_cachedir cleanup with finally
pytest,3fc824a62cd5f724ff2ae9a3aff721cee7cb4cbf,2026-01-29 18:19:19 +0100,Ronny Pfannschmidt,True,fix(parametrize): handle trailing comma in string argnames (#719)
pytest,052156d3648a56c0ea554f395c44f48ba48acf64,2026-02-21 09:47:29 +0100,Ronny Pfannschmidt,True,doc: add AI/LLM-assisted contributions policy
pytest,87d95b79f35e45dd76f37c7f7e2de4e6da8e68c9,2026-02-21 21:07:36 +0100,Ronny Pfannschmidt,True,doc: revise AI policy wording per review + add PR template note
pytest,84047db3e0fd0cf1a86796dc5f85f7d1c4dbc1de,2026-02-23 10:32:06 +0100,Ronny Pfannschmidt,True,"doc: soften AI policy language, replace disclosure with co-author credit"
pytest,58efa0ea6e036e39d805c4a86b0896fa8cf7f623,2026-02-28 08:38:06 +0100,Ronny Pfannschmidt,True,doc: replace mandatory AI disclosure with contributor responsibility and optional attribution
pytest,8aa5a932c53814e47f6bf029e353d28f6a08a28f,2026-03-27 20:24:18 +0100,Ronny Pfannschmidt,False,fix: rm_rf now handles directories without S_IXUSR permission (#7940)
pytest,b124f8696e4b5486c45ff80521fde9090b640804,2026-03-27 20:43:47 +0100,Ronny Pfannschmidt,False,Address Copilot review feedback on rm_rf permission handling
pytest,fa3592d67c2cf4d706bb596b8a1e0e1be48d3a05,2026-05-08 12:59:20 +0200,Ronny Pfannschmidt,False,Add changelog fragment for #14445
pytest,189ada2ddbec2bfe3a684faccf0ba484a24aeb7a,2026-05-08 13:04:00 +0200,Ronny Pfannschmidt,False,test(rewrite): add xfail tests for remaining walrus edge cases
pytest,77f93723d1cbc00b7b3ae850fb14ca4c99b26ebd,2026-05-08 13:05:41 +0200,Ronny Pfannschmidt,False,fix(rewrite): avoid double evaluation of walrus in BoolOp condition
pytest,918f92bc31deb8737bca4493ac3bd0f44aba5c54,2026-05-08 13:08:10 +0200,Ronny Pfannschmidt,False,fix(rewrite): assign walrus comparators to temps in chained comparisons
pytest,543b11f2534bb0edc85b86767ed239da9c5bd140,2026-05-19 15:45:10 -0400,Fridayworks,False,Fix -v hint in raises match diff not working (#14226)
pytest,46478fad53774fad76d829f51679824d0131a0b3,2026-05-22 21:18:01 +0200,Ronny Pfannschmidt,False,fix: assign conftest fixtures to Directory nodes during collection
pytest,121d7a42a539cbda3fc1d0d53ba53901343a2e23,2026-05-22 21:21:49 +0200,Ronny Pfannschmidt,False,deprecate: string-based nodeid/baseid fixture APIs with legacy fallback
pytest,e804b571486b6a910198d647ac5ef0e0b2516a4a,2026-05-22 21:23:20 +0200,Ronny Pfannschmidt,False,docs: add deprecation entry for fixture baseid/nodeid string parameters
pytest,ad045be6d8bf05a1a0e48da589218d1a5dd5a84d,2026-05-22 21:26:37 +0200,Ronny Pfannschmidt,False,test: cover deprecated fixture nodeid legacy paths
pytest,47ed628df2b39ff114c069e70a5cc4ccbdc89b97,2026-05-23 09:52:56 -0400,Fridayworks,False,Fix monkeypatch.setattr() teardown crash on failed setattr (#14161) (#14209)
pytest,f3051d2b763082b92253a8d84a8616d0223aec47,2026-05-24 09:15:16 +0200,Ronny Pfannschmidt,False,refactor: address review feedback on prog name implementation
pytest,438c01d8b0d4d42742aa9bc9ee1fef372fe242e6,2026-05-24 10:14:57 +0200,Ronny Pfannschmidt,False,deprecate: pytest.console_main() for removal in pytest 10
pytest,982672e01b2b820ddf1bd00e3f938d0343acd295,2026-05-24 12:23:53 +0200,Pierre Sassoulas,False,[refactor] Use match case in ``RaisesGroup._parse_excgroup`` (#14509)
